id,day,date,slphrs,weath,lteq,pss,se,swls,evalday,posaff,negaff,TEMP,HUM,WIND,BAR,PREC
516,2,4-Apr-09,6.5,3,12,2.5,3,4.2,1,4.6,4.2,42,0.74,20,29.54,0
516,3,5-Apr-09,6,4,3,1.5,5,5.4,1,5.1,1.9,50,0.69,8,29.88,0
516,4,6-Apr-09,7,3,12,2.25,4,4.6,1,5.4,2.5,48,0.66,8,29.46,0.05
516,5,7-Apr-09,5,0,12,2,4,5.4,0,4.9,2.1,34,0.66,14,29.38,0
516,6,8-Apr-09,4,3,12,2.25,5,5.2,0,4.9,2.1,39,0.54,10,29.59,0
516,7,9-Apr-09,4.5,2,12,2.25,4,5.4,0,4.2,1.6,44,0.39,3,29.74,0
517,0,2-Apr-09,6.5,3,3,3.25,4,6,1,5.9,2.6,53,0.76,5,30,0
517,1,3-Apr-09,7.5,3,12,3.25,4,6.4,1,5.9,2.3,56,0.86,10,29.32,0.3
517,2,4-Apr-09,7.5,3,12,3.25,4,5.8,1,5.5,1.9,42,0.74,20,29.54,0
517,3,5-Apr-09,8,4,17,3,5,5.2,1,5.2,2.2,50,0.69,8,29.88,0
517,4,6-Apr-09,7,2,14,3.25,5,5,1,4.7,2.2,48,0.66,8,29.46,0.05
517,5,7-Apr-09,8.5,2,8,2.25,5,2,0,4,2.7,34,0.66,14,29.38,0
517,6,8-Apr-09,4.75,2,12,3,4,4.8,0,5.3,1.4,39,0.54,10,29.59,0
517,7,9-Apr-09,5.5,2,8,2.75,4,4.6,0,5.2,2.3,44,0.39,3,29.74,0
518,0,2-Apr-09,8,4,8,3.25,4,6.4,1,5.7,1.6,53,0.76,5,30,0
518,1,3-Apr-09,7,1,12,3,4,4.2,0,4.8,2.2,56,0.86,10,29.32,0.3
518,2,4-Apr-09,9,2,12,3.5,4,5.2,1,5.3,1.8,42,0.74,20,29.54,0
518,3,5-Apr-09,9,4,8,3,4,5.8,1,5.1,1.5,50,0.69,8,29.88,0
518,4,6-Apr-09,7,3,8,3.5,4,5.6,0,5.2,1.5,48,0.66,8,29.46,0.05
518,5,7-Apr-09,8,1,8,2,3,2,0,2.1,3.6,34,0.66,14,29.38,0
518,6,8-Apr-09,7,0,12,3,4,4.2,1,4.7,1.4,39,0.54,10,29.59,0
518,7,9-Apr-09,8,4,8,3.5,4,6.4,0,5.9,1.2,44,0.39,3,29.74,0
519,0,2-Apr-09,8,4,26,3.5,3,5.6,1,4.9,2,53,0.76,5,30,0
519,1,3-Apr-09,7,0,24,3.25,4,3,1,4.7,1.9,56,0.86,10,29.32,0.3
519,2,4-Apr-09,8,0,15,2.75,3,3.2,1,3.5,2.5,42,0.74,20,29.54,0
519,3,5-Apr-09,7,3,0,2.5,3,2.8,1,2.4,4.4,50,0.69,8,29.88,0
519,4,6-Apr-09,8,1,29,3.5,4,4.6,0,4.3,1.7,48,0.66,8,29.46,0.05
519,5,7-Apr-09,9,0,29,3.25,3,4,0,3.4,2.1,34,0.66,14,29.38,0
519,6,8-Apr-09,9,2,20,3.333333333,4,4.6,1,4.5,1.4,39,0.54,10,29.59,0
519,7,9-Apr-09,9,3,20,3,3,4.4,1,3.6,2.2,44,0.39,3,29.74,0
520,0,2-Apr-09,7,4,25,3,3,4,1,4.8,2.7,53,0.76,5,30,0
520,1,3-Apr-09,6,0,9,1.75,1,1.2,1,3.4,4.9,56,0.86,10,29.32,0.3
520,2,4-Apr-09,7.5,2,9,3,3,5.4,1,5,1.7,42,0.74,20,29.54,0
520,3,5-Apr-09,5,4,0,3.75,4,7,0,5.9,1.7,50,0.69,8,29.88,0
520,4,6-Apr-09,7,0,35,3.75,4,5.6,1,5.3,1.3,48,0.66,8,29.46,0.05
520,5,7-Apr-09,9,1,20,3.5,4,5.4,0,5.5,1.4,34,0.66,14,29.38,0
520,6,8-Apr-09,6,2,36,3.25,3,4.6,1,4.7,1.3,39,0.54,10,29.59,0
520,7,9-Apr-09,6.5,3,20,3.25,3,4.8,0,5.2,1.7,44,0.39,3,29.74,0
521,0,2-Apr-09,6,2,5,2.25,3,4.4,1,3.5,2.5,53,0.76,5,30,0
521,1,3-Apr-09,6,0,3,2,3,2.2,0,3.1,2.5,56,0.86,10,29.32,0.3
521,2,4-Apr-09,7,1,3,2,2,1.6,1,2.8,3.2,42,0.74,20,29.54,0
521,3,5-Apr-09,8,3,3,1.5,3,3.6,1,3.1,1.4,50,0.69,8,29.88,0
521,4,6-Apr-09,4,1,8,2.5,3,2.4,0,2,2.5,48,0.66,8,29.46,0.05
521,5,7-Apr-09,8,1,5,2.5,3,2.2,1,1.9,1.7,34,0.66,14,29.38,0
521,6,8-Apr-09,7,1,3,2.25,3,2.8,1,2.2,1.6,39,0.54,10,29.59,0
521,7,9-Apr-09,4,3,8,1.5,3,3.4,1,2.1,1.8,44,0.39,3,29.74,0
524,0,2-Apr-09,8,4,19,2,2,3.4,0,4.2,3.5,53,0.76,5,30,0
524,1,3-Apr-09,9,0,17,1,1,3.8,0,3.3,3.7,56,0.86,10,29.32,0.3
524,2,4-Apr-09,4,0,25,1.25,2,4,1,3.4,3.8,42,0.74,20,29.54,0
524,3,5-Apr-09,9,4,23,1,4,5,1,,,50,0.69,8,29.88,0
524,4,6-Apr-09,9,0,12,2.5,5,6,1,5.3,1.9,48,0.66,8,29.46,0.05
524,5,7-Apr-09,8,0,31,2,4,5.2,1,3.1,2.3,34,0.66,14,29.38,0
524,6,8-Apr-09,9,2,20,1.25,3,3.6,1,2.4,3,39,0.54,10,29.59,0
524,7,9-Apr-09,4,4,22,2.75,5,6.4,0,5.4,1.5,44,0.39,3,29.74,0
525,0,2-Apr-09,9,4,8,2.25,3,3,0,2.8,3.3,53,0.76,5,30,0
525,1,3-Apr-09,6,1,8,2.5,4,3.2,1,3.6,3.6,56,0.86,10,29.32,0.3
525,2,4-Apr-09,9,1,12,3,4,4.4,1,4.4,2,42,0.74,20,29.54,0
525,3,5-Apr-09,9,4,12,2.75,4,6.2,1,4.9,1.4,50,0.69,8,29.88,0
525,4,6-Apr-09,9,1,12,2.5,4,2.6,0,3.3,1.9,48,0.66,8,29.46,0.05
525,5,7-Apr-09,9,0,8,2.75,4,3.6,1,4,1.7,34,0.66,14,29.38,0
525,6,8-Apr-09,10,2,17,2.5,3,4.2,1,3.8,1.4,39,0.54,10,29.59,0
525,7,9-Apr-09,9,3,8,2.5,4,5,0,4.1,1.6,44,0.39,3,29.74,0
526,0,2-Apr-09,8,4,5,2,3,3.8,1,3.9,2.5,53,0.76,5,30,0
526,1,3-Apr-09,6.5,1,8,2.25,3,2.8,1,4.9,2.6,56,0.86,10,29.32,0.3
526,2,4-Apr-09,8,0,10,2.75,3,3.2,1,4.9,1.8,42,0.74,20,29.54,0
526,3,5-Apr-09,8,3,0,1,1,1,1,1.7,4.7,50,0.69,8,29.88,0
526,4,6-Apr-09,8,1,5,2.25,3,3,1,3.5,2.7,48,0.66,8,29.46,0.05
526,5,7-Apr-09,8,1,5,2.5,3,3.4,0,3.5,3.1,34,0.66,14,29.38,0
526,6,8-Apr-09,8,2,5,2.5,2,3.6,1,2.8,2.6,39,0.54,10,29.59,0
526,7,9-Apr-09,6,3,14,2.75,3,4.8,0,4.2,3.2,44,0.39,3,29.74,0
527,0,2-Apr-09,9,4,3,2.5,3,4,0,3.4,3.6,53,0.76,5,30,0
527,1,3-Apr-09,7,1,12,2,3,4.4,1,5.2,2.3,56,0.86,10,29.32,0.3
527,2,4-Apr-09,8,2,3,2.25,3,3.8,1,3.9,2.9,42,0.74,20,29.54,0
527,3,5-Apr-09,10,4,3,2.25,3,4.2,1,2.7,3.2,50,0.69,8,29.88,0
527,4,6-Apr-09,8,2,3,2,3,3,1,2.4,3.7,48,0.66,8,29.46,0.05
527,5,7-Apr-09,6,1,3,2.5,3,2.6,0,2.3,3.8,34,0.66,14,29.38,0
527,6,8-Apr-09,6,2,3,2.75,3,3.6,1,3.2,1.6,39,0.54,10,29.59,0
527,7,9-Apr-09,6,3,3,2.75,3,4.4,1,4.5,2.1,44,0.39,3,29.74,0
528,0,2-Apr-09,,4,30,2.75,4,5.4,0,5.6,2.5,53,0.76,5,30,0
528,1,3-Apr-09,6,0,42,3,4,5.2,0,5.7,3.2,56,0.86,10,29.32,0.3
528,2,4-Apr-09,9,2,34,2.5,3,5,1,5.8,3.1,42,0.74,20,29.54,0
528,3,5-Apr-09,8,4,51,1.5,4,4.2,0,5.5,3.4,50,0.69,8,29.88,0
528,4,6-Apr-09,8,1,25,1.25,3,2.4,1,3.4,4.8,48,0.66,8,29.46,0.05
528,5,7-Apr-09,4.5,1,14,0.75,3,1.4,0,2.9,5,34,0.66,14,29.38,0
528,6,8-Apr-09,3,1,47,0.75,2,1.4,0,1.7,4.9,39,0.54,10,29.59,0
528,7,9-Apr-09,3,3,39,2,4,5,1,5.4,2.9,44,0.39,3,29.74,0
530,0,2-Apr-09,8.5,4,14,2.25,3,3.4,0,4,2.5,53,0.76,5,30,0
530,2,4-Apr-09,5,1,3,3,3,4.2,1,3.7,1.7,42,0.74,20,29.54,0
530,3,5-Apr-09,9,4,3,3.5,3,4,1,3.1,1.5,50,0.69,8,29.88,0
530,4,6-Apr-09,6,1,12,2.5,4,3,0,3.3,2.8,48,0.66,8,29.46,0.05
530,5,7-Apr-09,5,1,0,1.5,3,2.4,0,2.8,2.5,34,0.66,14,29.38,0
530,6,8-Apr-09,6,2,9,2.5,4,2.8,0,3.7,2.5,39,0.54,10,29.59,0
530,7,9-Apr-09,7,3,0,2.25,2,1.2,0,3.1,3.1,44,0.39,3,29.74,0
531,0,2-Apr-09,3,4,3,2.5,3,4.6,0,4.6,1.6,53,0.76,5,30,0
531,1,3-Apr-09,6,0,0,1.75,3,3.2,1,3.9,2.9,56,0.86,10,29.32,0.3
531,2,4-Apr-09,7,1,6,1.5,2,2.6,1,2.1,3.9,42,0.74,20,29.54,0
531,3,5-Apr-09,12,4,8,1.75,3,3.4,1,2.9,2.9,50,0.69,8,29.88,0
531,4,6-Apr-09,8,1,3,0.75,2,2.4,0,2.1,3.6,48,0.66,8,29.46,0.05
531,5,7-Apr-09,2,0,0,1.75,3,3.6,0,2.6,3.3,34,0.66,14,29.38,0
531,6,8-Apr-09,7,1,0,2.25,3,4.4,0,3.3,1.4,39,0.54,10,29.59,0
531,7,9-Apr-09,10,3,3,2.25,3,4.2,1,3.4,2,44,0.39,3,29.74,0
532,0,2-Apr-09,10,4,24,2.75,5,4,1,3.5,2.1,53,0.76,5,30,0
532,1,3-Apr-09,10,0,6,2.25,4,2.2,1,3.9,4.1,56,0.86,10,29.32,0.3
532,2,4-Apr-09,7.5,0,15,3,5,3.8,1,5.1,3.5,42,0.74,20,29.54,0
532,3,5-Apr-09,11,3,0,3.25,5,5,1,4.8,3,50,0.69,8,29.88,0
532,4,6-Apr-09,9,0,6,1.5,3,1.4,1,1.9,4.6,48,0.66,8,29.46,0.05
532,5,7-Apr-09,7,0,18,2.25,2,3,0,3,3.7,34,0.66,14,29.38,0
532,6,8-Apr-09,11,1,12,2.75,4,4.2,1,4.3,2.9,39,0.54,10,29.59,0
532,7,9-Apr-09,8,3,12,3,4,4.8,1,4.4,2,44,0.39,3,29.74,0
